央视频道,#genre#
广西卫视,http://cc06.tv12.xyz/46.m3u8
黑龙江卫视,http://cc06.tv12.xyz/53.m3u8
吉林卫视,http://cc06.tv12.xyz/60.m3u8
江苏卫视,http://cc06.tv12.xyz/61.m3u8
江西卫视,http://cc06.tv12.xyz/62.m3u8
辽宁卫视,http://cc06.tv12.xyz/70.m3u8
辽宁卫视,http://cc06.tv12.xyz/71.m3u8
海南卫视,http://cc06.tv12.xyz/93.m3u8
内蒙古卫视,http://cc06.tv12.xyz/94.m3u8
西藏卫视,http://cc06.tv12.xyz/112.m3u8
延边卫视,http://cc06.tv12.xyz/113.m3u8
云南卫视,http://cc06.tv12.xyz/114.m3u8
浙江卫视,http://cc06.tv12.xyz/117.m3u8
农林卫视,http://cc06.tv12.xyz/105.m3u8
陕西卫视,http://cc06.tv12.xyz/106.m3u8
山西卫视,http://cc06.tv12.xyz/107.m3u8
深圳卫视,http://cc06.tv12.xyz/108.m3u8
新疆卫视,http://cc06.tv12.xyz/109.m3u8
宁夏卫视,http://cc06.tv12.xyz/96.m3u8
青海卫视,http://cc06.tv12.xyz/97.m3u8
纪实科教,http://cc06.tv12.xyz/28.m3u8
卡酷少儿,http://cc06.tv12.xyz/29.m3u8
车迷,http://cc06.tv12.xyz/32.m3u8
重庆汽摩,http://cc06.tv12.xyz/33.m3u8
重温经典,http://cc06.tv12.xyz/35.m3u8
电视指南,http://cc06.tv12.xyz/39.m3u8
发现之旅,http://cc06.tv12.xyz/40.m3u8
风云足球,http://cc06.tv12.xyz/41.m3u8
法治天地,http://cc06.tv12.xyz/42.m3u8
国学,http://cc06.tv12.xyz/45.m3u8
天元围棋,http://cc06.tv12.xyz/47.m3u8
怀旧剧场,http://cc06.tv12.xyz/52.m3u8
茶,http://cc06.tv12.xyz/54.m3u8
金鹰卡通,http://cc06.tv12.xyz/55.m3u8
快乐垂钓,http://cc06.tv12.xyz/56.m3u8
湖南卫视,http://cc06.tv12.xyz/57.m3u8
先锋乒羽,http://cc06.tv12.xyz/58.m3u8
环球旅游,http://cc06.tv12.xyz/59.m3u8
辽宁北方http://cc06.tv12.xyz/64.m3u8
本溪新闻,http://cc06.tv12.xyz/65.m3u8
朝阳新闻,http://cc06.tv12.xyz/66.m3u8
辽宁导视,http://cc06.tv12.xyz/67.m3u8
丹东新闻,http://cc06.tv12.xyz/68.m3u8
大连新闻,http://cc06.tv12.xyz/69.m3u8
辽宁都市,http://cc06.tv12.xyz/73.m3u8
辽宁都市,http://cc06.tv12.xyz/74.m3u8
辽宁公共,http://cc06.tv12.xyz/75.m3u8
辽宁公共,http://cc06.tv12.xyz/76.m3u8
辽宁经济,http://cc06.tv12.xyz/77.m3u8
辽宁经济,http://cc06.tv12.xyz/78.m3u8
辽宁体育,http://cc06.tv12.xyz/79.m3u8
辽宁教育,http://cc06.tv12.xyz/80.m3u8
辽宁生活,http://cc06.tv12.xyz/81.m3u8
抚顺新闻,http://cc06.tv12.xyz/82.m3u8
阜新新闻,http://cc06.tv12.xyz/84.m3u8
龙港综合,http://cc06.tv12.xyz/85.m3u8
连山综合,http://cc06.tv12.xyz/86.m3u8
锦州新闻,http://cc06.tv12.xyz/87.m3u8
辽阳新闻,http://cc06.tv12.xyz/89.m3u8
盘锦新闻,http://cc06.tv12.xyz/90.m3u8
沈阳新闻,http://cc06.tv12.xyz/91.m3u8
铁岭综合,http://cc06.tv12.xyz/92.m3u8
女性时尚,http://cc06.tv12.xyz/95.m3u8
收藏天下,http://cc06.tv12.xyz/98.m3u8
四川卫视,http://cc06.tv12.xyz/99.m3u8
山东教育,http://cc06.tv12.xyz/100.m3u8
山东卫视,http://cc06.tv12.xyz/101.m3u8
四海钓鱼,http://cc06.tv12.xyz/102.m3u8
书画,http://cc06.tv12.xyz/103.m3u8
世界地理,http://cc06.tv12.xyz/104.m3u8
新视觉,http://cc06.tv12.xyz/110.m3u8
生态环境,http://cc06.tv12.xyz/111.m3u8
优优宝贝,http://cc06.tv12.xyz/115.m3u8
中华特产,http://cc06.tv12.xyz/116.m3u8

辽宁广电-2,#genre#
CCTV1高清,http://ygbh.site/php/bfgd.php?id=201
CCTV1高清,http://ygbh.site/php/bfgd.php?id=484
CCTV1高清,http://ygbh.site/php/bfgd.php?id=488
CCTV1高清,http://ygbh.site/php/bfgd.php?id=489
CCTV2高清,http://ygbh.site/php/bfgd.php?id=061
CCTV3高清,http://ygbh.site/php/bfgd.php?id=062
CCTV4高清,http://ygbh.site/php/bfgd.php?id=063
CCTV5高清,http://ygbh.site/php/bfgd.php?id=064
CCTV5+高清,http://ygbh.site/php/bfgd.php?id=246
CCTV6高清,http://ygbh.site/php/bfgd.php?id=065
CCTV7高清,http://ygbh.site/php/bfgd.php?id=127
CCTV8高清,http://ygbh.site/php/bfgd.php?id=066
CCTV9高清,http://ygbh.site/php/bfgd.php?id=128
CCTV10高清,http://ygbh.site/php/bfgd.php?id=129
CCTV11高清,http://ygbh.site/php/bfgd.php?id=130
CCTV12高清,http://ygbh.site/php/bfgd.php?id=131
CCTV13高清,http://ygbh.site/php/bfgd.php?id=067
CCTV14高清,http://ygbh.site/php/bfgd.php?id=132
CCTV15高清,http://ygbh.site/php/bfgd.php?id=133
CCTV17高清,http://ygbh.site/php/bfgd.php?id=204
CETV1高清,http://ygbh.site/php/bfgd.php?id=135
CETV2,http://ygbh.site/php/bfgd.php?id=492
CGTN,http://ygbh.site/php/bfgd.php?id=134
CGTN西班牙语,http://ygbh.site/php/bfgd.php?id=306
CGTN阿拉伯语,http://ygbh.site/php/bfgd.php?id=308
CGTN法语,http://ygbh.site/php/bfgd.php?id=307
CGTN,http://ygbh.site/php/bfgd.php?id=305
CGTN俄语,http://ygbh.site/php/bfgd.php?id=309
求索动物,http://ygbh.site/php/bfgd.php?id=287
求索生活,http://ygbh.site/php/bfgd.php?id=288
求索地理,http://ygbh.site/php/bfgd.php?id=286
国学频道,http://ygbh.site/php/bfgd.php?id=169
发现之旅,http://ygbh.site/php/bfgd.php?id=151
老故事,http://ygbh.site/php/bfgd.php?id=166
女性时尚,http://ygbh.site/php/bfgd.php?id=176
世界地理,http://ygbh.site/php/bfgd.php?id=177
江苏卫视高清,http://ygbh.site/php/bfgd.php?id=085
天津卫视高清,http://ygbh.site/php/bfgd.php?id=084
湖南卫视高清,http://ygbh.site/php/bfgd.php?id=086
北京卫视高清,http://ygbh.site/php/bfgd.php?id=083
黑龙江卫视高清,http://ygbh.site/php/bfgd.php?id=095
广东卫视高清,http://ygbh.site/php/bfgd.php?id=092
东方卫视高清,http://ygbh.site/php/bfgd.php?id=093
浙江卫视高清,http://ygbh.site/php/bfgd.php?id=094
吉林卫视高清,http://ygbh.site/php/bfgd.php?id=097
安徽卫视高清,http://ygbh.site/php/bfgd.php?id=096
江西卫视高清,http://ygbh.site/php/bfgd.php?id=098
山东卫视高清,http://ygbh.site/php/bfgd.php?id=099
贵州卫视高清,http://ygbh.site/php/bfgd.php?id=101
深圳卫视高清,http://ygbh.site/php/bfgd.php?id=100
湖北卫视高清,http://ygbh.site/php/bfgd.php?id=102
四川卫视高清,http://ygbh.site/php/bfgd.php?id=103
陕西卫视高清,http://ygbh.site/php/bfgd.php?id=512
河南卫视高清,http://ygbh.site/php/bfgd.php?id=339
海南卫视高清,http://ygbh.site/php/bfgd.php?id=473
云南卫视高清,http://ygbh.site/php/bfgd.php?id=482
东南卫视高清,http://ygbh.site/php/bfgd.php?id=483
重温经典,http://ygbh.site/php/bfgd.php?id=636
金鹰卡通,http://ygbh.site/php/bfgd.php?id=105
河南卫视,http://ygbh.site/php/bfgd.php?id=104
北京卡酷少儿,http://ygbh.site/php/bfgd.php?id=106
重庆卫视高清,http://ygbh.site/php/bfgd.php?id=107
山西卫视,http://ygbh.site/php/bfgd.php?id=109
河北卫视高清,http://ygbh.site/php/bfgd.php?id=108
青海卫视,http://ygbh.site/php/bfgd.php?id=111
内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
