央视频道,#genre#
阜新教育,http://hwottcdn.ln.chinamobile.com:80/PLTV/88888890/224/3221227498/index.m3u8
盘锦新闻,http://hwottcdn.ln.chinamobile.com:80/PLTV/88888890/224/3221227529/index.m3u8
盘锦都市,http://hwottcdn.ln.chinamobile.com:80/PLTV/88888890/224/3221227495/index.m3u8

付费频道,#genre#
CCTV-兵器科技,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8
CCTV-第一剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8
CCTV-电视指南,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227374/index.m3u8
CCTV-风云剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8
CCTV-风云音乐,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8
CCTV-风云足球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8
CCTV-高尔夫网球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227496/index.m3u8
CCTV-怀旧剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8
CCTV-女性时尚,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227508/index.m3u8
CCTV-世界地理,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8
CCTV-央视台球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8
CCTV-央视文化精品,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8
CHC动作电影,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227432/index.m3u8
CHC家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227368/index.m3u8
CHC影迷电影,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227490/index.m3u8

高清频道,#genre#
北京科教,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8
家庭理财,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8
金鹰纪实,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8
金鹰卡通,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8
沈阳新闻,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8
盘锦新闻,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227529/index.m3u8
新动漫,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8
CBA,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8
茶频道,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227371/index.m3u8
